recv_iso,t_rel_s,state,nav_prev,nav_curr,nav_next,nav_step,s1,s2,s3,s4,s6,r1,r2,r3,r4,r6,pos,err,corr,kp,ki,kd,arah
2026-08-25T15:09:09.141,64.25,MANUAL,-,-,-,0,0,0,0,0,0,3679,4028,4017,4000,3486,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:09.190,64.296,MANUAL,-,-,-,0,0,0,0,0,0,3673,4016,3992,3988,3480,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:09.222,64.343,MANUAL,-,-,-,0,0,0,0,0,0,3679,4028,4015,3996,3487,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:09.294,64.406,MANUAL,-,-,-,0,0,0,0,0,0,3673,4020,3995,3988,3479,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:09.363,64.484,MANUAL,-,-,-,0,0,0,0,0,0,3679,4024,4004,4005,3493,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:09.463,64.578,MANUAL,-,-,-,0,0,0,0,0,0,3667,4015,4005,3991,3488,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:09.504,64.625,MANUAL,-,-,-,0,0,0,0,0,0,3680,4022,4009,3993,3494,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:09.603,64.718,MANUAL,-,-,-,0,0,0,0,0,0,3675,4017,4007,3998,3490,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:09.610,64.718,MANUAL,-,-,-,0,0,0,0,0,0,3681,4024,3998,3994,3497,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:09.696,64.812,MANUAL,-,-,-,0,0,0,0,0,0,3684,4023,4001,3996,3495,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:09.703,64.812,MANUAL,-,-,-,0,0,0,0,0,0,3685,4023,3999,3979,3481,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:09.747,64.859,MANUAL,-,-,-,0,0,0,0,0,0,3680,4024,4006,3999,3485,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:09.771,64.89,MANUAL,-,-,-,0,0,0,0,0,0,3685,4029,4003,3988,3483,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:09.807,64.921,MANUAL,-,-,-,0,0,0,0,0,0,3681,4026,4004,3995,3494,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:09.868,64.984,MANUAL,-,-,-,0,0,0,0,0,0,3674,4009,3995,3984,3480,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:09.914,65.031,MANUAL,-,-,-,0,0,0,0,0,0,3683,4025,4015,3993,3483,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:09.972,65.093,MANUAL,-,-,-,0,0,0,0,0,0,3676,4017,4009,3986,3489,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:10.010,65.125,MANUAL,-,-,-,0,0,0,0,0,0,3684,4026,4003,3986,3491,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:10.082,65.203,MANUAL,-,-,-,0,0,0,0,0,0,3668,4017,4005,3986,3485,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:10.114,65.234,MANUAL,-,-,-,0,0,0,0,0,0,3682,4024,4009,3985,3489,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:10.187,65.296,MANUAL,-,-,-,0,0,0,0,0,0,3681,4019,4007,3987,3488,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:10.216,65.328,MANUAL,-,-,-,0,0,0,0,0,0,3674,4030,4008,3986,3483,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:10.289,65.406,MANUAL,-,-,-,0,0,0,0,0,0,3674,4018,4004,3981,3480,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:10.341,65.453,MANUAL,-,-,-,0,0,0,0,0,0,3681,4025,4007,4001,3496,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:10.373,65.484,MANUAL,-,-,-,0,0,0,0,0,0,3674,4018,3998,3979,3485,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:10.477,65.593,MANUAL,-,-,-,0,0,0,0,0,0,3677,4024,4018,3992,3481,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:10.489,65.609,MANUAL,-,-,-,0,0,0,0,0,0,3678,4030,4005,3980,3482,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:10.533,65.64,MANUAL,-,-,-,0,0,0,0,0,0,3686,4022,4012,3997,3486,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:10.598,65.718,MANUAL,-,-,-,0,0,0,0,0,0,3681,4024,4016,3983,3484,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:10.651,65.765,MANUAL,-,-,-,0,0,0,0,0,0,3680,4023,4002,4000,3490,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:10.698,65.812,MANUAL,-,-,-,0,0,0,0,0,0,3681,4024,4000,3999,3486,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:10.750,65.859,MANUAL,-,-,-,0,0,0,0,0,0,3688,4018,4005,3987,3481,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:10.811,65.921,MANUAL,-,-,-,0,0,0,0,0,0,3686,4021,4004,3998,3493,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:10.859,65.968,MANUAL,-,-,-,0,0,0,0,0,0,3671,4020,4005,3986,3491,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:10.913,66.031,MANUAL,-,-,-,0,0,0,0,0,0,3677,4022,4001,4000,3488,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:10.958,66.078,MANUAL,-,-,-,0,0,0,0,0,0,3678,4017,3993,3975,3485,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:11.021,66.14,MANUAL,-,-,-,0,0,0,0,0,0,3685,4020,4012,3996,3494,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:11.080,66.187,MANUAL,-,-,-,0,0,0,0,0,0,3669,4022,3995,3975,3483,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:11.121,66.234,MANUAL,-,-,-,0,0,0,0,0,0,3683,4025,3999,3982,3482,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:11.191,66.312,MANUAL,-,-,-,0,0,0,0,0,0,3671,4020,4002,3984,3482,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:11.221,66.328,MANUAL,-,-,-,0,0,0,0,0,0,3681,4030,4000,3995,3493,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:11.295,66.406,MANUAL,-,-,-,0,0,0,0,0,0,3672,4024,4000,3980,3483,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:11.333,66.453,MANUAL,-,-,-,0,0,0,0,0,0,3684,4022,3996,3989,3490,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:11.388,66.5,MANUAL,-,-,-,0,0,0,0,0,0,3672,4014,3992,3982,3479,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:11.444,66.562,MANUAL,-,-,-,0,0,0,0,0,0,3689,4022,4012,3995,3495,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:11.497,66.609,MANUAL,-,-,-,0,0,0,0,0,0,3692,4018,4012,3994,3493,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:11.537,66.656,MANUAL,-,-,-,0,0,0,0,0,0,3687,4026,4013,3987,3483,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:11.592,66.703,MANUAL,-,-,-,0,0,0,0,0,0,3684,4028,4019,3994,3485,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:11.655,66.765,MANUAL,-,-,-,0,0,0,0,0,0,3708,4041,4024,4004,3503,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:11.713,66.828,MANUAL,-,-,-,0,0,0,0,0,0,3715,4043,4023,4011,3515,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:11.765,66.875,MANUAL,-,-,-,0,0,0,0,0,0,3712,4048,4034,4006,3505,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:11.814,66.921,MANUAL,-,-,-,0,0,0,0,0,0,3707,4056,4029,4005,3504,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:11.897,67.015,MANUAL,-,-,-,0,0,0,0,0,0,3708,4047,4021,4011,3508,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:11.948,67.062,MANUAL,-,-,-,0,0,0,0,0,0,3719,4044,4025,4021,3509,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:12.012,67.125,MANUAL,-,-,-,0,0,0,0,0,0,3715,4049,4023,4018,3512,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:12.025,67.14,MANUAL,-,-,-,0,0,0,0,0,0,3713,4049,4037,4012,3502,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:12.125,67.234,MANUAL,-,-,-,0,0,0,0,0,0,3714,4045,4021,4010,3504,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:12.146,67.265,MANUAL,-,-,-,0,0,0,0,0,0,3718,4052,4038,4014,3508,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:12.193,67.312,MANUAL,-,-,-,0,0,0,0,0,0,3697,4029,4019,4003,3502,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:12.229,67.343,MANUAL,-,-,-,0,0,0,0,0,0,3687,4026,4013,3994,3484,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:12.309,67.421,MANUAL,-,-,-,0,0,0,0,0,0,3694,4022,4019,3997,3479,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:12.367,67.484,MANUAL,-,-,-,0,0,0,0,0,0,3690,4026,4007,3982,3484,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:12.847,67.953,MANUAL,-,-,-,0,0,0,0,0,0,3686,4019,3996,3978,3478,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:12.847,67.953,MANUAL,-,-,-,0,0,0,0,0,0,3693,4028,4008,4004,3486,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:12.847,67.953,MANUAL,-,-,-,0,0,0,0,0,0,3683,4021,3999,3978,3477,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:12.853,67.968,MANUAL,-,-,-,0,0,0,0,0,0,3691,4030,4017,3988,3498,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:12.854,67.968,MANUAL,-,-,-,0,0,0,0,0,0,3687,4020,4007,3976,3480,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:12.856,67.968,MANUAL,-,-,-,0,0,0,0,0,0,3697,4026,4017,3999,3493,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:12.856,67.968,MANUAL,-,-,-,0,0,0,0,0,0,3673,4013,4002,3977,3481,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:12.858,67.968,MANUAL,-,-,-,0,0,0,0,0,0,3673,4024,4005,3982,3481,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:12.861,67.968,MANUAL,-,-,-,0,0,0,0,0,0,3661,4017,4006,3982,3475,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
